id,text
1.35e+18,"@LaylaMoran @nadhimzahawi With #PfizerBioNTech recommendation of 21 day gap between doses, wouldn"
1.35e+18,@civilsarah @CDCgov They don
1.35e+18,Cann Hall Imams and front line volunteers have received the 1st dose of the Fizer vaccine. The videos are advises f
1.35e+18,FYI @pfizer @fordnation is threatening to come for you 😳 He went after @3M also when the stickers he ordered didn
1.35e+18,@NHSuk Which vaccine are we talking about? Oxford #AstraZeneca or #PfizerBioNTech ?
1.35e+18,First dose 
1.35e+18,The #MHRA has said that we DO NOT KNOW whether the #PfizerVaccine can INTERACT with #medication etc.
1.35e+18,#PfizerBioNTech #vaccine #delays #EU #Romania  Delay in Pfizer vaccine shipments frustrate Europe. Deliveries to Ro
1.35e+18,Canada unveils new estimated COVID-19 vaccine supply timeline
1.35e+18,Watch this CEO and chairman of #PfizerBioNTech something bogus is happening. https://t.co/RStS7QPwOK
1.35e+18,@DonaldJTrumpJr Watch this CEO and chairman of #PfizerBioNTech something bogus is happening. https://t.co/B47hXTcKKw
1.35e+18,Received my second dose of #COVID19 #PfizerBioNTech #vaccine this morning 💪💉 so far so good just a sore arm fingers
1.35e+18,@DonaldJTrumpJr Watch this CEO and chairman of #PfizerBioNTech something bogus is happening. https://t.co/50EcYQyhwR
1.35e+18,@DonaldJTrumpJr Watch this CEO and chairman of #PfizerBioNTech something bogus is happening. https://t.co/br6NIG9bM7
1.35e+18,@eNCA Watch this CEO and chairman of #PfizerBioNTech something bogus is happening. https://t.co/oyd2SNDMaw
1.35e+18,"@ColinDMello I think he may be upset with EU getting faster delivery than Canada, during the coming #PfizerBioNTech expansion."
1.35e+18,#PfizerBioNTech is going with the highest bidder and not honoring contracts.
1.35e+18,@EmeraldRobinson Watch this CEO and chairman of #PfizerBioNTech something bogus is happening. https://t.co/Or4q3uf25D
1.35e+18,@EmeraldRobinson Watch this CEO and chairman of #PfizerBioNTech something bogus is happening. https://t.co/yOlLabb1zr
1.35e+18,@EmeraldRobinson Watch this CEO and chairman of #PfizerBioNTech something bogus is happening. https://t.co/vYQnTsFXv2
1.35e+18,Vaccination progress in Spain: https://t.co/nraDwsQlC9
1.35e+18,@fordnation @pfizer pfucked #Canada 
1.35e+18,I've been saying for a while the government
1.35e+18,"Quebec administered 11,950 vaccine doses on Wednesday"
1.35e+18,@LOCAL444UNIFOR Why is #DougFord speaking with #PfizerBioNTech at all when it is the federal government who purchas
1.35e+18,Arm is a little sore the day after getting the first dose of the #PfizerBioNTech #vaccine. Comparable to getting hi
1.35e+18,Who'd have thought that being Pfizered would feel so good 💉
1.35e+18,"@doctor_oxford @BiancaJagger @NHSEngland Shocking. Second vaccine delay, not approved by manufacturers, no trial da"
1.35e+18,I see #PfizerBioNTech are depriving some places of #vaccine @pfizer @WHO @EU_Commission #Romania #COVID19 #PfizerVaccine
1.35e+18,"Take your time, it is absolutely fine. We are just so happy to be the subjects of an experiment that we never conse"
1.35e+18,@markoftheD Who in their right mind has a #COVID19 Vaccine manufacturing site on a UK flood plane 🤔 #Newport #PfizerBioNTech
1.35e+18,@vonderleyen Nice ambition. Can you add : 
1.35e+18,"5 deaths of ""elderly or very old people with comorbidities"", who had received first dose of Pfizer-BioNTech injecti"
1.35e+18,My parents got vaccinated today! Had a pang of emotion when I heard the news #PfizerBioNTech
1.35e+18,Last minute appointments are coming up now and then at Calderdale for staff to get their first covid vaccines.. spe
1.35e+18,@Mike_Fabricant Fantastic. You should also explain that the UK is breaking vaccine protocol which may have two deva
1.35e+18,Covid vaccination 1 - done. Thank you NHS #Covid19UK #PfizerBioNTech #NHS
1.35e+18,More than ever we need to know how many doses will be delivered per month country by country. It is a condition for
1.35e+18,Dose #1 of the #CovidVaccine administered! 💉 #PfizerBioNTech #vacinated @pfizer @CDCgov https://t.co/pDgfHXB1t9
1.35e+18,Thank you to the @RWJBarnabas healthcare workers and NJ #USArmy Guard teams in staffing the #COVID19 #CovidVaccine
1.35e+18,@NorthernDana @CanadianPM #JustinTrudeau can't even get passed the @pfizer the reception desk.....
1.35e+18,@alex_n_boyd Too bad @JustinTrudeau is gettin played by @pfizer 
1.35e+18,@globalnews @pfizer @pfizer @PfizerCongress @PfizerOncMed You should be ashamed of yourself and trying to hit up mo
1.35e+18,Can
1.35e+18,Just received #PfizerBioNTech #vaccine at Cairnhill Nursing Home in #Bray. A hopeful experience! Thanks to the
1.35e+18,"Also published via my blog as ""COVID-19 Vaccination"
1.35e+18,I just published COVID-19 Vaccination
1.35e+18,@PeteButtigieg It would look better 
1.35e+18,Today I got the first dose of the #vaccinoCovid #PfizerBioNTech
1.35e+18,"#PfizerBioNTech : single dose about 52% effective, second dose around 95% effective. "
1.35e+18,The Covid-19 vaccine developed by BioNTech and Pfizer is likely to be effective against a rapidly spreading strain
1.35e+18,Vaccine dose #PfizerBioNTech 2 today. #VaccinesWork #NurseTwitter https://t.co/rUvJXfKSOY
1.35e+18,Just got my #COVID19 #PfizerBioNTech vaccine 1st dose Thank you to the Government of #Dubai @carlsl
1.35e+18,#BreakingNews
1.35e+18,Underwhelming performance from the Deputy Chair of #JCVI (who used to be my GP) on @BBCWorldatOne. He knows perfect
1.35e+18,The reason there is no statement on the #PfizerBioNTech call from @fordnation is because #DougFord is still on hold #onpoli
1.35e+18,@Irshad_Farouk Currently @MediclinicME Garhoud for #PfizerBioNTech https://t.co/5bvPYz2Cj5
1.35e+18,U.S. Racial/Ethnic Minorities &amp; the SARS-CoV-2 Vaccines: Part 2. https://t.co/17uqClzYp9 #healthdisparities
1.35e+18,"PR stunt. Delay second vaccine then claim large numbers vaccinated. No, we have given people first dose. #vaccine"
1.35e+18,"@KennyMathieson PR stunt. Delay second vaccine then claim large numbers vaccinated. No, we have given people first"
1.35e+18,A great sense of relief having received the 2nd vaccine. One step closer to normality. Thank you to all involved
1.35e+18,No mention of efficacy .. which is 50% .. lowest amongst all Vaccine #COVID19Vaccines #Moderna #PfizerBioNTech
1.35e+18,"#PfizerBioNTech #COVID19Vaccine works just as well against variant first detected in U.K., study indicates"
1.35e+18,Why would anyone take an unproven #vaccine which in any case is reported to be 95% effective for 9-12 months?
1.35e+18,"Today, I got my first shot of the vaccine😊 #PfizerBioNTech #vaccine #covid19 https://t.co/U4PlGvFVwj"
1.35e+18,"@WPLifestyleCent one of the first community based #COVID19 vaccination hubs, partnership with NHS, local GP Surgeri"
1.35e+18,Very grateful and happy to have received my COVID-19 vaccine this week :) I hope all other healthcare professionals
1.35e+18,Thank u @NHSuk and @CromwellHosp for keeping us safe. @theRCN #CovidVaccine #PfizerBioNTech 💚🐼💚   Well done to our
1.35e+18,Covid19 and Politicians! If the Vaccine is so safe why these people  faking it? So its only design for ordinary peo
1.35e+18,How long you think this is going on for? Honestly at this point I
1.35e+18,I'm very happy indeed that my 90 year old Grandma had her first coronavirus injection today. 😊
1.35e+18,@MattHancock @BorisJohnson You are playing with peoples lives. Forget the numbers &amp; focus on delivering the vaccine
1.35e+18,Italy mulling over legal action against Pfizer over vaccine delivery delays #PfizerBioNTech 
1.35e+18,@J_Donaldson_MP - please push for the second vaccine dose to be administered as advised by #PfizerBioNTech https://t.co/L0UXKHodyV
1.35e+18,"People recieve their #PfizerBioNTech #vaccination inside #Salisbury Cathedral in Salisbury, #England . Salisbury Ca"
1.35e+18,"@Asifrahmanmolla @srinivasiyc More than 12,400 people have tested #positive for #coronavirus in 🇮🇱 after getting in"
1.35e+18,"More than 12,400 people have tested #positive for #coronavirus in 🇮🇱 after getting inoculated by the"
1.35e+18,#PfizerBioNTech trial info:
1.35e+18,"If you look at all cause mortality the world over A 5 year average COVID-19 hasn't moved a needle. Thats a fact, pl"
1.35e+18,The #impact of the new #EMA #guidance on #doses per #vial has been exacerbated by another drop in #supply...
1.35e+18,@Logical1966 @KailashChandOBE We need transparency on this now - people need to understand the protection they have
1.35e+18,First dose of Covid 19 vaccine received 💉  
1.35e+18,#cdnpoli
1.35e+18,A sense of relief and optimism : just got my first dose #CovidVaccine #Covid19UK 
1.35e+18,"#PfizerBioNTech : single dose about 52% effective, second dose around 95% effective. "
1.35e+18,"@manda_m0 #PfizerBioNTech : single dose about 52% effective, second dose around 95% effective. "
1.36e+18,Received the #PfizerBioNTech vaccine earlier today and I am so grateful. Thank you to everyone working so hard to r
1.36e+18,#mRNAvaccine #PfizerBionTech
1.35e+18,"Pfizer,"
1.35e+18,@goodwish916 Thanks a lot for your historical efforts! Your final goal of S-2P has applied to the #PfizerBionTech &amp;/or #Moderna 
1.35e+18,@TheRealHoarse Got my first CoVid 19 vaccine #PfizerBioNTech 👏🏻
1.35e+18,Can #COVID19 #vaccines be mixed and matched?
1.35e+18,Received my 2nd Covid vaccine today! Many people have experienced post-injection symptoms in the first 1-2 days aft
1.35e+18,We're in the middle of a pandemic and @pfizer are trying strong-arm governments...😑 #COVID19 #PfizerBioNTech
1.35e+18,@greggwatson90 No problem with the vaccine but lots of problems with the Gov administering it correctly! #PfizerBioNTech #COVIDVaccination
1.35e+18,European countries struggle to make most of Pfizer COVID-19 vaccine doses https://t.co/KXOY9iL3Qz #pfizerbiontech
1.35e+18,Do you want to know more about the COVID-19 vaccine? Please join @tonyeoburoh on Sunday at 3pm GMT to learn some mo
1.35e+18,Walking the talk. @SanfordHealth 
1.35e+18,@Peston @neil_ferguson There might be a pandemic yet #vaccinationCovid #vaccinated #PfizerBioNTech #Moderna https://t.co/nkIiyzQtQk
1.35e+18,Thrilled to have received my second #PfizerBioNTech #covid19 #vaccine!
1.35e+18,Media mostly silent over growing number of deaths after #COVID19 vaccinations. Mostly named are #PfizerBioNTech and
1.35e+18,NOW isn't the time to be selfish and think about profits and patents. We need to vaccinate everyone as quickly as p
1.35e+18,@MrsAitchBee @BrendaSimmonds Enough of #PfizerBioNTech &amp; #oxfordastrazeneca ?
1.35e+18,"@paimadhu some news from #PfizerBioNTech, see report @Reuters 👇 https://t.co/NeCqz9YUH1"
1.35e+18,#PfizerBioNTech now announced they are selling vaccines to the African Union https://t.co/NeCqz9YUH1
1.35e+18,"@drdavidsamadi After the #PfizerBioNTech 2nd #COVID19Vaccine they were ill for 48 hours, like bad #flu. This vaccin"
1.35e+18,Got my 2nd COVID shot January 20th at 730 am. 
1.35e+18,#PfizerBioNTech vaccine death Italy https://t.co/MLNiI2rewv
1.35e+18,The @WHO says #PfizerBioNTech #COVID19Vaccine safe for elderly despite Norway scare
1.35e+18,It
1.35e+18,Pfizer CEO Albert Bourla skipped his own company
1.35e+18,Second dose done! #CovidVaccine #PfizerBioNTech https://t.co/KaIafPJU1n
1.35e+18,"There is a Big Smile under that Mask because I have a lot of HOPE! I have Trust in Science, Trust in Humanity and I"
1.35e+18,"WHO says it signed up to 40 mln #PfizerBioNTech vaccine doses, nearly 150 mln #AstraZeneca #Oxford vaccines (pendin"
1.35e+18,The vaccine works despite the low temperature
1.35e+18,@Mandoline_Blue Is it a supply issue for just #PfizerVaccine or #oxfordastrazeneca too? They should use
1.35e+18,"Yay, #PfizerBioNTech just announced during a #WHO livestream that they can probably raise production speed and be a"
1.35e+18,BREAKING - #COVAX signed an agreement with #PfizerBioNTech for up to 40 million doses of its vaccine says @DrTedros
1.35e+18,@seattlejimmy195 @SkyNews I'm sorry to hear about the death of your friend 🙏🏻  Was your friend healthy or had probl
1.35e+18,Vaccine round 2 and no symptoms at 24hrs. The bad is drowning out the good and might have a negative impact of the
1.35e+18,"#Israel's access to the #PfizerBioNTech vaccine was made possible through an agreement of data sharing, parts of wh"
1.35e+18,Vaccinated and ready to dominate the world once again!😊💯💯
1.35e+18,"How many doses out of 1 vial of #PfizerBioNTech's #CovidVaccine? 5,6, or even 7? Well, originall 5, now 6 ("
1.35e+18,@Niall_Boylan We didnt give consent for my Mams vaccine and now shes the most well patient in the home....My Mother
1.35e+18,I had my #COVID19 #vaccine #CovidVaccine and every one who is eligible must have it. #uk #asian #PfizerBioNTech
1.35e+18,"Just got my 1st #PfizerBioNTech vaccine 💉, feeling great 😊 "
1.35e+18,Thank crunchie it is Friday. I am so happy to get a little prick in my arm! #vaccine #PfizerBioNTech #halfwaythere https://t.co/FxoIC3oElt
1.35e+18,"How #Moderna, #PfizerBioNTech &amp; the others #coronavirus #jab candidates compare"
1.35e+18,@Andrew4Pendle How many have received the 2nd dose ? No data from Pfizer  to support giving it after 21 days .. 1 d
1.35e+18,Today I received my first dose of the Pfizer Vaccine. Many thanks to staff at the @RBNHSFT #CovidVaccine
1.35e+18,@pfizer you had 9 mths to retool your line while vaccine was in development- sounds like piss poor planning to me !
1.35e+18,Took my first dose of #pfizerbiontech  #covid19 vaccination for frontliner this evening. Feeling good and I trust t
1.35e+18,One step closer to a normal life 🤩 #backtonormal #PfizerBioNTech @pfizerbelgie @vanranstmarc https://t.co/4lRJn1DBzF
1.35e+18,#Frontline Nurses administer #PfizerBioNTech  #CovidVaccine #vaccine  to health workers at tents installed for the
1.35e+18,Today is a good day! 💉 #covidvacccine #PfizerBioNTech https://t.co/MJc8uS5303
1.35e+18,Promising news. #PfizerBioNTech #COVID19 
1.35e+18,Already vaccine trouble? #501YV1 #PfizerBioNTech 
1.36e+18,"Stephen Lynch, Democratic Lawmaker, Tests COVID-19 Positive After Receiving Second Does of Pfizer and BioNTech's Va"
1.36e+18,The #PfizerBioNTech #vaccine rollout continues in #RossonWye &amp; Rachael Loftus has been volunteering on the vaccine
1.36e+18,@trishgreenhalgh I
1.36e+18,Looking forward to get new updates very soon. 
1.36e+18,@carlwheezersbby @RegularReh @BuduMalli I took the #PfizerBioNTech 10 days ago in #DXB &amp; 2nd dose due on 12/02 I wa
1.36e+18,Swiss drugmaker #Novartis to help make #PfizerBiontech #COVID19vaccine  https://t.co/tZdwwRHpXs
1.36e+18,@BaxterPeterba @adzd200 @GregHuntMP The #coronavirus is with us for ever. Another wave is only a season away; Need
1.36e+18,@SenKatyG @Mark_Butler_MP #Health Minister @JEChalmers @AlboMP Question for Fed Parl Tuesday? Where are #Aussies in
1.36e+18,@adzd200 @GregHuntMP Agree. @TGAgovau has approved rollout of #PfizerBioNTech - not #AstraZeneca yet- i guess waiting on final trial data.
1.36e+18,"@oflynnsocial Yes we did, we should be proud of our vaccine rollout and the amount spent by the Goverment to do so."
1.36e+18,@InsidersABC @JoshFrydenberg @David_Speers #Australians are known to gamble on the #MelbourneCup. Would you bet on
1.36e+18,"@key_proud @AlanGWardrop I have my 2nd dose date, both were booked at the same time. 2nd dose date doesn"
1.36e+18,"@AlanGWardrop @PhilMyers53 That proves the Gov are considering mixing vaccines. My 1st dose was 6th Jan, my card cl"
1.36e+18,A tremendous effort once again by multiple agencies to get the third consignment of the #PfizerBioNTech vaccine to
1.36e+18,@suluedt @trishgreenhalgh It would be great to connect and I can put you in touch with our regional team and clinic
1.36e+18,Yesterday we experienced army nurses for the first time when my mum had her vaccination . Mum was made to feel very
1.36e+18,"Interesting how people having their first injection are having varying side effects, from different manufacturers."
1.36e+18,Why @Novavax will win the vaccine race hands down in the long term ? 
1.36e+18,A Massachusetts congressman who received both doses of the Pfizer coronavirus vaccine tested positive for the virus
1.36e+18,24 hrs after second dose &amp; feeling great #PfizerBioNTech https://t.co/Hnc2hr3qwJ
1.36e+18,#PfizerBioNTech   WHY DON'T YOU JUST  SHARE THE FORMULA WITH EVERYONE.
1.36e+18,I have my second #PfizerBioNTech vaccine appointment for Monday morning. 👏 https://t.co/LbPeyUizVy
1.36e+18,"Amazing. Isn't it a promising future? In his defense, no vaccine can be certain until it's time tested. In this cas"
1.36e+18,Got rhinovirus URI 2.5 wks after 2nd dose of #PfizerBioNTech #CovidVaccine. 6 days later uri almost gone but then s
1.36e+18,With the new #johnsonandjohnson vaccine soon to be available. There will now be 2 different sets of vaccine recipie
1.36e+18,U.S. Conference of #Catholic Bishops has deemed it morally permissible for #Catholics to receive #vaccines from… https://t.co/nmNrXGYrE6
1.36e+18,I just got the 2nd dose of #CovidVaccine. #COVID19 #coronavirus #BionNTech #PfizerBioNTech #PfizerCovidVaccine
1.36e+18,Rollout of the second dose of the #PfizerBioNTech #Vaccine started @UHW_Waterford this week. Our @AmbulanceNAS S\SE
1.36e+18,"Second dose of #PfizerBioNTech #Vaccine received on Thursday. No side effects to report so far 😀, except the standa"
1.36e+18,Pay attention #Canada MSM will likely not report on this #vaccine #Moderna #ModernaVaccine #PfizerVaccine #Pfizer
1.36e+18,#Pfizer #PfizerBioNTech #PfizerVaccine #Nobel #OMS 
1.36e+18,#Pfizer #PfizerBioNTech #PfizerVaccine
1.36e+18,I was fortunate to recieve the first dose of the #PfizerBioNTech vaccine yesterday. I am so incredibly grateful. Th
1.36e+18,"@PeakePolly @Psycobunny @emmakennytv Yes, we agree that the #PfizerBioNTech 'technology' shouldn't be even in circu"
1.36e+18,Dose #2 of #PfizerBioNTech #mRNA #COVID19 #Vaccine is in.
1.36e+18,"BTW, I got significant injection site pain from the #placebo, so I was a little surprised to hear I'd gotten it. Th"
1.36e+18,#JeuxAvecFrontières - EU plays the early joker... #Article16 #PfizerBiontech #DUP 
1.36e+18,Do you think the EU #vaccinerow will be a step in its downfall? #VaccineNationalism #vaccines #VaccineStrategy
1.36e+18,Spoke to him today and his news.
1.36e+18,I
1.36e+18,@_TheEnquirer Pfizer need to look outside of the EU in order to deliver the vaccine more promptly &amp; not held up by
1.36e+18,"All this squit between #EU, #UK, #astrozeneca &amp; #PfizerBioNTech is political 'willy-waving' isn't it."
1.36e+18,Pfantastic news that my parents have had their pfirst Pfizer vaccination for #COVID19 #PfizerBioNTech #thankyouNHS https://t.co/RUlL845q8R
1.36e+18,@MattHancock @nadhimzahawi must take stock regarding the #PfizerVaccine &amp; stop giving the 1st dose of
1.36e+18,MISSION COMPLETED! I
1.36e+18,"@abline11 #EU #Vaccinations like any concerted European 'ACTION"" is hit by the TOWER OF BABEL EFFECT, many voices i"
1.36e+18,"#EU #Vaccinations like any concerted European 'ACTION"" is hit by the TOWER OF BABEL EFFECT, many voices in many lan"
1.36e+18,"#EU #Vaccinations like any concerted European 'ACTION"" is hit by the TOWER OF BABEL EFFECT, many voices in many lan"
1.36e+18,So very grateful for Midland Regional Hospital Mullingar for vaccinating @RCSI_Irl students!! 💉
1.36e+18,First dose this morning. One more level of protection for my work with people experiencing mental health issues at
1.36e+18,@vonderleyen if evil had a face it would resemble yours.
1.36e+18,First dose this morning. One more level of protection for my work with people experiencing mental health issues at
1.36e+18,Update #EMA concerning #PfizerBioNTech #vaccine 
1.36e+18,"Mrs @vonderleyen , please, let's have more Pfizer/Biontech &amp; Moderna vaccines. Do not waste time &amp; money on less ef"
1.36e+18,@AP_Europe @AP @Elaine_Ganley I boycott the products of this brand and ask my pharmacist for another brand
1.36e+18,@Reuters I boycott the products of this brand and ask my pharmacist for another brand #PfizerBioNTech 
1.36e+18,@CBSNews I boycott the products of this brand and ask my pharmacist for another brand #PfizerBioNTech 
1.36e+18,Morning wire:
1.36e+18,"So happy my little sister, who is a nurse, received her second #PfizerBioNTech vaccine dose in Athens this morning:) https://t.co/OZeqdDxarD"
1.36e+18,A fight between the EU and UK reveals the ugly truth about vaccine nationalism.
1.36e+18,#EU strikes a blow for Irish Unity! Now they ALL hate you @vonderleyen #coronavirus #COVID19ireland #AstraZeneca #PfizerBioNTech
1.36e+18,"@superchris57 Lol, I would agree, but worrying there won't be enough #PfizerBioNTech vaccine for second doses"
1.36e+18,#boycott of products laboratories #PfizerBioNTech Humanity must live and not be a blackmail for money
1.36e+18,"Which is better, the #PfizerBioNTech or the #Moderna #vaccine ?"
1.36e+18,#PfizerBioNTech #Italia #Rome #England #Suede #pays #Europe #LREM #LR #PSG 
1.36e+18,#PfizerBioNTech #PfizerVaccine #WallStreet #USA call for a boycott of other products from these labs
1.36e+18,"@EmmanuelMacron @vonderleyen You've taken #Ireland hostage with #PfizerBioNTech #Moderna. You are a shame : ""You we"
1.36e+18,#Biden #Covid19 Fanclub Continues To Grow https://t.co/YlBtgwnVFg 
1.36e+18,We are moving our COVID vaccine clinic to a larger space and will now do 500 vaccines per day until further notice.
1.36e+18,Vaccine Hoarding Under Spotlight At The #UnitedNations https://t.co/GIa2W4wRxn #PfizerBioNTech #COVAX
1.36e+18,How Giant players in #pharmaindustry are creating special unique Collab due to a global need of #vaccines...
1.36e+18,ETGovernment | AstraZeneca hit by Covid jab delays and disagreements #Vaccine #PfizerBiontech #Covid19
1.36e+18,@CTVNews That would be much better than #PfizerBioNTech high demand vials. The syringes are not even received yet. Wise decision.
1.36e+18,"As far as the #COVID19vaccine is concerned, #PfizerBioNTech asks #Canada to extract that 6 th dose from the vial. W"
1.36e+18,Meet the man behind the cold chain supply chain required for the @pfizer vaccine. #realpeoplerealvoices
1.36e+18,I just have to 🤪💉🦠 #COVIDVaccination #CovidVaccine #PfizerBioNTech https://t.co/2yjwsNp8Aq
1.36e+18,#FDA fact sheet:
1.36e+18,So we know how to produce vaccines that are 94-100% effective yet @JNJCares is coming out with substandard vaccine
1.36e+18,2nd dose in the books. #PfizerBioNTech https://t.co/bIGodXz39M
1.36e+18,Feeling very grateful @NHSuk #PfizerBioNTech https://t.co/0A6AJB8zOG
1.36e+18,Quite confused about vaccine rollout how does it work for so many people. Who gets what and who decides? Investing also. #PfizerBioNTech
1.36e+18,First vaccination done! Thank you to all the volunteers and healthcare workers making this happen. #vaccination
1.36e+18,"On avance, on avance..."
1.36e+18,So delighted to have received my 2nd dose of the #PfizerBioNTech vaccine today. Great credit goes to all the wonder
1.36e+18,"@snb19692 It is clear from the contract (page 23, section 13.1[e]) that #AstraZeneca has agreed it is obliged to su"
1.36e+18,@cjsnowdon Interesting new polling data just in.
1.36e+18,"Another eventful day in #NaasGeneralHospital, a JAB well done...👏👏👏"
1.36e+18,Finishing up a great first week of placement at @stjamesdublin getting the second dose of the #PfizerBioNTech vacci
1.36e+18,Got my second dose of the #PfizerBioNTech Covid vaccine. Thanks to our skilled boss for giving me a painless shot.
1.36e+18,The European Medicines Agency says no new side effects linked to the #coronavirus vaccine made by #BioNTech and
1.36e+18,Why it's not fair to directly compare #Janssen vaccine effectiveness to others from #Moderna and #PfizerBioNTech 
1.36e+18,"@UKGovTweets and #VaccineTaskForceUK has done a great job in spreading their bets very early on, during the race fo"
1.36e+18,Contents of the Pfizer vaccine:  
1.36e+18,"Grateful for the opportunity to protect myself, others and a small community of idiots 💉🚫🦠😷  #PfizerBioNTech https://t.co/VmTrLVccly"
1.36e+18,"One down, one to go! 👏🏻💪🏻 @TJUHospital #COVID19 #vaccine #PfizerBioNTech https://t.co/klyAJ9bdZl"
1.36e+18,Had my first vaccination today @KingsCollegeNHS very well organised #GetVaccinated #COVIDVaccination #PfizerBioNTech
1.36e+18,#novartis #stein provides manufacturing capacity for #pfizerbiontech #CovidVaccine @VTMNIEUWS @HLN_BE https://t.co/Q6NT44woTd
1.36e+18,1st dose done 
1.36e+18,Interesting new polling data just in.
1.36e+18,2️
1.36e+18,Received my 2nd dose of #PfizerBioNTech vaccine today! Incredibly grateful for the hard work of everyone involved i
1.36e+18,I
1.36e+18,Good To Know😷
1.36e+18,The #EU is imposing export controls on vaccines. 20 million people in the UK were supposed to be getting the
1.36e+18,"For the final post in our series on immunity and vaccines, we are looking at the mechanism behind the new Covid-19"
1.36e+18,"Today was a very good day! Drove my mom to her 1st vaccine injection! 💉 👍 Now, I'll be really relieved in one month"
1.36e+18,Very happy to have been given the 1st dose of the #PfizerBioNTech #CovidVaccine today at @NewcastleHosps RVI. Amazi
1.36e+18,The mice are very happy that the human trials are going well. They too are very much looking forward to the jab.
1.36e+18,jus thinking
1.36e+18,@fact_covid @tomhfh I know people who have recently turned down the #PfizerBioNTech #vaccine as they want to wait f
1.36e+18,We have stickers! Very busy @vaccination clinic today. Many relieved customers and some brave ones! #COVID19
1.36e+18,@sharonzilinsk @brianlilley @JustinTrudeau JT doesn't read the small print.
1.36e+18,#Nurse #vaccinated for #COVID19 tests #positive~ https://t.co/HITeVGADwp #Ottawa #Ontario #canada #CoronaVaccine
1.36e+18,@dividendhike I take it back! #Novartis just announced they will collaborate with #PfizerBioNTech and produce their
1.36e+18,@maxschrems #Novartis just agreed to produce #PfizerBioNTech vaccine in their own plant in Switzerland! 
1.36e+18,@RichardJMurphy #Novartis just agreed to produce #PfizerBioNTech vaccine in their own plant in Switzerland! 
1.36e+18,#Novartis just agreed to produce #PfizerBioNTech vaccine in their own plant in Switzerland! 
1.36e+18,"In #clinicaltrial of nearly 44,000 volunteers, #johnsonandjohnson #singleshot #vaccine 72% effective against modera"
1.36e+18,So proud you volunteered for the #PfizerBioNTech trial.  Because of you I am vaccinated.#teamlevene https://t.co/VF8hyMgiDm
1.36e+18,"After #PfizerBioNTech and #Moderna vaccines showed reduced neutralization potential against the #B1351 variant, now"
1.36e+18,Did #BorisJohnson #ASTRAZENECA (like Trump #PfizerBioNTech Vaccine-USA First) instruct - Vaccine-GB First?
1.36e+18,@CaptainWilco So much conflicting info about. Last week it was regarding how effective first dose of
1.36e+18,Real-world data from Israel is showing 92% effectiveness after the second #PfizerBioNTech jab!
1.36e+18,@HugoGye I know people who have recently turned down the #PfizerBioNTech #vaccine as they want to wait for the
1.36e+18,18 hours after my first #PfizerBioNTech #COVID19 #vaccine and my only side effects so far are a sore arm &amp; a bit of
1.36e+18,Feeling very privileged to have recieved my first Covid-19 vaccine!
1.36e+18,One incredibly happy CEV shielder. Thankyou clever scientists. Looking forward to the 2nd one. 🥰 #PfizerBioNTech
1.36e+18,How long after the vaccine are you immune? #CovidVaccine
1.36e+18,I had #PfizerBioNTech 1st dose 23 days ago. If I get offered #oxfordvaccine for my 2nd I
1.36e+18,"Concerns are growing, that vaccines will have problems with #501YV2+#501YV3, especially after data from #NovaVax (o"
1.36e+18,"@Laurie_Garrett Extrapolating on the data, it appears the same is the case with #PfizerBioNTech and #Moderna or eve"
1.36e+18,"3. The Covid-19 vaccine requires extreme storage and transportation conditions, Does the MoH have the proper equipm"
1.36e+18,It
1.36e+18,Pfizer 2rd dose done! Can I travel now? 😜😊
1.36e+18,Second #COVID vaccine received. The virus database has been updated. #PfizerBioNTech
1.36e+18,Part of my interview about covid vaccines in 
1.36e+18,@DHSCgovuk @PHE_uk @NHSEngland @scotgovhealth @PublicHealthW @healthdpt @publichealthni @nadhimzahawi Who has had w
1.36e+18,I wonder will there be any scope for choosing which vaccine we take when they become widely available? The antics o
1.36e+18,First and follow up Covid19 vaccination booked now 🙏🏼 first 4th Feb with follow up 22nd April 👍🏽 thank you
1.36e+18,@VictorDayan1 @Cr_BacigaLupi @pash22 @pfizer @RossTercatin @Jerusalem_Post What the 🇬🇧 needs to know is a RCT of th
1.36e+18,Pfizer vaccine not linked to post-jab deaths: EU regulator 
1.36e+18,How long after the vaccine are you immune? #CovidVaccine
1.36e+18,#vaccine can you have 1 dose of #AstraZeneca and one dose of #PfizerBioNTech or #modernavaccine can you mix and mat
1.36e+18,#UK adult pop. 51m approx.
1.36e+18,Thank you Qatar. Thank you Hamad. #PfizerBioNTech #1stDose 🙏🏻 https://t.co/3WiaCwjFjS
1.36e+18,European Medicines Agency (#EMA): #PfizerBioNTech jab NOT related to post-vaccination deaths
1.36e+18,#PfizerBioNTech 2nd shot
1.36e+18,💉 #vaccine | Great EMA news &gt; #PfizerBioNTech Covid-19 vaccine.
1.36e+18,"#novavax #astrazeneca #pfizerbiontech Brilliant. Everyone who tried to make us even more worried, even more scared"
1.36e+18,"MAP: Where the #AstraZeneca, #Moderna and #PfizerBioNTech vaccines are being made (or planned to be made) in Europe"
1.36e+18,..or skip to 19minutes and watch https://t.co/QiGkz7kaMH #RSMlive #PfizerBioNTech #DocsForVax
1.36e+18,Our reader is working in Singapore Changi Airport and share his experience with us on how he received his first dos
